id_ingredient,id_nutrient,value,min,max
566,4,6600.0,,
35,4,5000.0,,
341,4,5000.0,,
374,4,5000.0,,
432,4,5000.0,,
566,4,5000.0,,
35,4,3500.0,,
341,4,3500.0,,
374,4,3500.0,,
432,4,3500.0,,
566,4,3500.0,,
35,4,2200.0,,
341,4,2200.0,,
374,4,2200.0,,
432,4,2200.0,,
566,4,2200.0,,
35,4,9500.0,,
341,4,9500.0,,
374,4,9500.0,,
432,4,9500.0,,
566,4,9500.0,,
35,4,6470.0,,
341,4,6470.0,,
374,4,6470.0,,
432,4,6470.0,,
566,4,6470.0,,
35,4,6400.0,,
341,4,6400.0,,
374,4,6400.0,,
432,4,6400.0,,
566,4,6400.0,,
35,4,4300.0,,
341,4,4300.0,,
374,4,4300.0,,
432,4,4300.0,,
566,4,4300.0,,
35,4,3760.0,,
341,4,3760.0,,
374,4,3760.0,,
432,4,3760.0,,
566,4,3760.0,,
35,4,6000.0,,
341,4,6000.0,,
374,4,6000.0,,
432,4,6000.0,,
566,4,6000.0,,
35,4,2000.0,,
341,4,2000.0,,
374,4,2000.0,,
432,4,2000.0,,
566,4,2000.0,,
35,4,4300.0,,
341,4,4300.0,,
374,4,4300.0,,
432,4,4300.0,,
566,4,4300.0,,
35,4,2400.0,,
341,4,2400.0,,
374,4,2400.0,,
432,4,2400.0,,
566,4,2400.0,,
35,4,7300.0,,
341,4,7300.0,,
374,4,7300.0,,
432,4,7300.0,,
566,4,7300.0,,
35,4,4150.0,,
341,4,4150.0,,
374,4,4150.0,,
432,4,4150.0,,
566,4,4150.0,,
35,4,17450.0,,
341,4,17450.0,,
374,4,17450.0,,
432,4,17450.0,,
566,4,17450.0,,
35,4,16610.0,,
341,4,16610.0,,
374,4,16610.0,,
432,4,16610.0,,
566,4,16610.0,,
35,4,24360.0,,
341,4,24360.0,,
374,4,24360.0,,
432,4,24360.0,,
566,4,24360.0,,
35,4,20830.0,,
341,4,20830.0,,
374,4,20830.0,,
432,4,20830.0,,
566,4,20830.0,,
35,4,3100.0,,
341,4,3100.0,,
374,4,3100.0,,
432,4,3100.0,,
566,4,3100.0,,
35,4,2210.0,,
341,4,2210.0,,
374,4,2210.0,,
432,4,2210.0,,
566,4,2210.0,,
35,4,3100.0,,
341,4,3100.0,,
374,4,3100.0,,
432,4,3100.0,,
566,4,3100.0,,
206,4,400.0,,
206,4,1800.0,,
206,4,2900.0,,
206,4,60.0,,
206,4,2080.0,,
206,4,730.0,,
206,4,2300.0,,
206,4,1050.0,,
206,4,2100.0,,
206,4,940.0,,
206,4,1740.0,,
206,4,980.0,,
206,4,1510.0,,
206,4,930.0,,
206,4,2230.0,,
206,4,210.0,,
206,4,1040.0,,
206,4,110.0,,
206,4,1400.0,,
206,4,540.0,,
206,4,4440.0,,
206,4,2070.0,,
206,4,4550.0,,
206,4,1570.0,,
206,4,30760.0,,
206,4,710.0,,
206,4,100.0,,
206,4,810.0,,
206,4,180.0,,
206,4,31720.0,,
206,4,1510.0,,
206,4,930.0,,
206,4,2230.0,,
206,4,210.0,,
206,4,1400.0,,
206,4,540.0,,
206,4,1570.0,,
206,4,630.0,,
206,4,560.0,,
206,4,200.0,,
206,4,2230.0,,
206,4,210.0,,
206,4,2070.0,,
206,4,930.0,,
206,4,930.0,,
206,4,4440.0,,
206,4,2070.0,,
206,4,1510.0,,
206,4,930.0,,
206,4,1510.0,,
206,4,2070.0,,
206,4,930.0,,
206,4,210.0,,
206,4,2230.0,,
206,4,100.0,,
112,4,11900.0,,
112,4,17100.0,,
112,4,31200.0,,
112,4,28800.0,,
112,4,20500.0,,
112,4,26100.0,,
112,4,16500.0,,
112,4,15400.0,,
112,4,12100.0,,
112,4,4500.0,,
112,4,5200.0,,
112,4,13630.0,,
112,4,15090.0,,
112,4,16300.0,,
112,4,5600.0,,
112,4,13800.0,,
112,4,16300.0,,
112,4,14900.0,,
112,4,29100.0,,
112,4,18800.0,,
112,4,3700.0,,
112,4,14200.0,,
112,4,15400.0,,
112,4,23310.0,,
112,4,20620.0,,
112,4,25200.0,,
112,4,20400.0,,
112,4,22600.0,,
112,4,28300.0,,
112,4,19780.0,,
112,4,26400.0,,
112,4,24520.0,,
112,4,12700.0,,
112,4,7300.0,,
112,4,2700.0,,
112,4,9800.0,,
112,4,10100.0,,
112,4,23200.0,,
112,4,9100.0,,
112,4,16900.0,,
112,4,12800.0,,
112,4,18100.0,,
112,4,14700.0,,
112,4,19200.0,,
112,4,18900.0,,
112,4,21000.0,,
112,4,16200.0,,
112,4,23600.0,,
112,4,24400.0,,
112,4,25000.0,,
112,4,27500.0,,
112,4,23800.0,,
112,4,21100.0,,
112,4,13600.0,,
112,4,24100.0,,
112,4,32500.0,,
112,4,12500.0,,
112,4,11100.0,,
112,4,16800.0,,
112,4,22100.0,,
112,4,18000.0,,
112,4,34000.0,,
112,4,25700.0,,
112,4,13000.0,,
112,4,21100.0,,
112,4,20700.0,,
112,4,23100.0,,
112,4,23400.0,,
112,4,23240.0,,
112,4,20000.0,,
112,4,15200.0,,
112,4,19400.0,,
112,4,17900.0,,
112,4,28400.0,,
112,4,18800.0,,
112,4,22600.0,,
112,4,9100.0,,
112,4,1500.0,,
112,4,20920.0,,
112,4,24400.0,,
112,4,22550.0,,
112,4,12050.0,,
112,4,14990.0,,
112,4,17110.0,,
112,4,14430.0,,
112,4,16530.0,,
112,4,12060.0,,
112,4,14080.0,,
112,4,12080.0,,
112,4,11830.0,,
112,4,17550.0,,
112,4,24280.0,,
112,4,13260.0,,
112,4,13260.0,,
112,4,11140.0,,
112,4,16600.0,,
112,4,19500.0,,
112,4,32800.0,,
112,4,6160.0,,
112,4,13230.0,,
112,4,3130.0,,
112,4,25000.0,,
112,4,13790.0,,
112,4,13240.0,,
112,4,1090.0,,
112,4,16110.0,,
112,4,13430.0,,
112,4,22080.0,,
112,4,16000.0,,
112,4,22790.0,,
112,4,15350.0,,
112,4,24530.0,,
112,4,17450.0,,
112,4,16010.0,,
189,4,600.0,,
257,4,600.0,,
189,4,1540.0,,
257,4,1540.0,,
548,4,8690.0,,
598,4,9040.0,,
598,4,11590.0,,
598,4,18000.0,,
598,4,12370.0,,
598,4,11450.0,,
205,4,13890.0,,
205,4,17810.0,,
355,4,2240.0,,
355,4,4480.0,,
319,4,4900.0,,
319,4,6280.0,,
288,4,990.0,,
583,4,990.0,,
597,4,990.0,,
288,4,1680.0,,
583,4,1680.0,,
597,4,1680.0,,
383,4,100.0,,
383,4,90.0,,
383,4,100.0,,
383,4,70.0,,
383,4,90.0,,
383,4,70.0,,
37,4,720.0,,
76,4,720.0,,
63,4,1110.0,,
63,4,1810.0,,
63,4,760.0,,
63,4,1190.0,,
93,4,100.0,,
333,4,100.0,,
521,4,100.0,,
562,4,100.0,,
590,4,100.0,,
591,4,100.0,,
93,4,60.0,,
333,4,60.0,,
521,4,60.0,,
562,4,60.0,,
590,4,60.0,,
591,4,60.0,,
508,4,410.0,,
509,4,410.0,,
508,4,500.0,,
509,4,500.0,,
134,4,700.0,,
310,4,700.0,,
335,4,700.0,,
336,4,700.0,,
361,4,700.0,,
134,4,900.0,,
310,4,900.0,,
335,4,900.0,,
336,4,900.0,,
361,4,900.0,,
231,4,1710.0,,
449,4,1710.0,,
231,4,3420.0,,
449,4,3420.0,,
231,4,2470.0,,
449,4,2470.0,,
231,4,2650.0,,
449,4,2650.0,,
231,4,1550.0,,
449,4,1550.0,,
231,4,2120.0,,
449,4,2120.0,,
556,4,11660.0,,
559,4,11660.0,,
556,4,14950.0,,
559,4,14950.0,,
555,4,4840.0,,
555,4,9710.0,,
178,4,1400.0,,
178,4,930.0,,
178,4,200.0,,
178,4,190.0,,
178,4,930.0,,
178,4,190.0,,
186,4,600.0,,
186,4,10.0,,
187,4,900.0,,
187,4,600.0,,
187,4,1200.0,,
187,4,400.0,,
187,4,460.0,,
187,4,490.0,,
187,4,600.0,,
187,4,410.0,,
187,4,400.0,,
187,4,490.0,,
187,4,410.0,,
196,4,300.0,,
196,4,200.0,,
196,4,2100.0,,
196,4,200.0,,
299,4,300.0,,
299,4,780.0,,
357,4,1520.0,,
357,4,1950.0,,
233,4,100.0,,
448,4,100.0,,
599,4,100.0,,
233,4,80.0,,
448,4,80.0,,
599,4,80.0,,
233,4,80.0,,
448,4,80.0,,
599,4,80.0,,
325,4,99320.0,,
581,4,6070.0,,
581,4,1920.0,,
2,4,4400.0,,
542,4,4400.0,,
2,4,4970.0,,
542,4,4970.0,,
2,4,6050.0,,
542,4,6050.0,,
2,4,5280.0,,
542,4,5280.0,,
2,4,5020.0,,
542,4,5020.0,,
2,4,4210.0,,
542,4,4210.0,,
605,4,10450.0,,
103,4,400.0,,
575,4,400.0,,
284,4,5000.0,,
284,4,1700.0,,
284,4,3300.0,,
284,4,1880.0,,
284,4,14650.0,,
284,4,94000.0,,
421,4,61000.0,,
421,4,1600.0,,
553,4,2310.0,,
553,4,3030.0,,
360,4,1380.0,,
360,4,7480.0,,
202,4,200.0,,
202,4,70.0,,
202,4,230.0,,
535,4,40.0,,
535,4,440.0,,
318,4,1000.0,,
197,4,1400.0,,
199,4,1400.0,,
454,4,1500.0,,
455,4,1500.0,,
123,4,0.0,,
136,4,0.0,,
140,4,0.0,,
141,4,0.0,,
123,4,200.0,,
136,4,200.0,,
140,4,200.0,,
141,4,200.0,,
123,4,41000.0,,
136,4,41000.0,,
140,4,41000.0,,
141,4,41000.0,,
123,4,9900.0,,
136,4,9900.0,,
140,4,9900.0,,
141,4,9900.0,,
123,4,55800.0,,
136,4,55800.0,,
140,4,55800.0,,
141,4,55800.0,,
123,4,26500.0,,
136,4,26500.0,,
140,4,26500.0,,
141,4,26500.0,,
123,4,13800.0,,
136,4,13800.0,,
140,4,13800.0,,
141,4,13800.0,,
123,4,13300.0,,
136,4,13300.0,,
140,4,13300.0,,
141,4,13300.0,,
123,4,0.0,,
136,4,0.0,,
140,4,0.0,,
141,4,0.0,,
123,4,10000.0,,
136,4,10000.0,,
140,4,10000.0,,
141,4,10000.0,,
123,4,10000.0,,
136,4,10000.0,,
140,4,10000.0,,
141,4,10000.0,,
123,4,23000.0,,
136,4,23000.0,,
140,4,23000.0,,
141,4,23000.0,,
123,4,23400.0,,
136,4,23400.0,,
140,4,23400.0,,
141,4,23400.0,,
123,4,9510.0,,
136,4,9510.0,,
140,4,9510.0,,
141,4,9510.0,,
123,4,170.0,,
136,4,170.0,,
140,4,170.0,,
141,4,170.0,,
123,4,26540.0,,
136,4,26540.0,,
140,4,26540.0,,
141,4,26540.0,,
123,4,25600.0,,
136,4,25600.0,,
140,4,25600.0,,
141,4,25600.0,,
123,4,22750.0,,
136,4,22750.0,,
140,4,22750.0,,
141,4,22750.0,,
123,4,14840.0,,
136,4,14840.0,,
140,4,14840.0,,
141,4,14840.0,,
123,4,10610.0,,
136,4,10610.0,,
140,4,10610.0,,
141,4,10610.0,,
123,4,11660.0,,
136,4,11660.0,,
140,4,11660.0,,
141,4,11660.0,,
123,4,9470.0,,
136,4,9470.0,,
140,4,9470.0,,
141,4,9470.0,,
123,4,10980.0,,
136,4,10980.0,,
140,4,10980.0,,
141,4,10980.0,,
123,4,40950.0,,
136,4,40950.0,,
140,4,40950.0,,
141,4,40950.0,,
123,4,43950.0,,
136,4,43950.0,,
140,4,43950.0,,
141,4,43950.0,,
123,4,40.0,,
136,4,40.0,,
140,4,40.0,,
141,4,40.0,,
123,4,40.0,,
136,4,40.0,,
140,4,40.0,,
141,4,40.0,,
123,4,55800.0,,
136,4,55800.0,,
140,4,55800.0,,
141,4,55800.0,,
123,4,13770.0,,
136,4,13770.0,,
140,4,13770.0,,
141,4,13770.0,,
123,4,13270.0,,
136,4,13270.0,,
140,4,13270.0,,
141,4,13270.0,,
123,4,11090.0,,
136,4,11090.0,,
140,4,11090.0,,
141,4,11090.0,,
123,4,11880.0,,
136,4,11880.0,,
140,4,11880.0,,
141,4,11880.0,,
123,4,23000.0,,
136,4,23000.0,,
140,4,23000.0,,
141,4,23000.0,,
123,4,10200.0,,
136,4,10200.0,,
140,4,10200.0,,
141,4,10200.0,,
123,4,0.0,,
136,4,0.0,,
140,4,0.0,,
141,4,0.0,,
123,4,0.0,,
136,4,0.0,,
140,4,0.0,,
141,4,0.0,,
123,4,34500.0,,
136,4,34500.0,,
140,4,34500.0,,
141,4,34500.0,,
123,4,10070.0,,
136,4,10070.0,,
140,4,10070.0,,
141,4,10070.0,,
123,4,16180.0,,
136,4,16180.0,,
140,4,16180.0,,
141,4,16180.0,,
123,4,14690.0,,
136,4,14690.0,,
140,4,14690.0,,
141,4,14690.0,,
123,4,5600.0,,
136,4,5600.0,,
140,4,5600.0,,
141,4,5600.0,,
90,4,11000.0,,
100,4,11000.0,,
115,4,11000.0,,
176,4,11000.0,,
353,4,11000.0,,
486,4,11000.0,,
90,4,3000.0,,
100,4,3000.0,,
115,4,3000.0,,
176,4,3000.0,,
353,4,3000.0,,
486,4,3000.0,,
90,4,10000.0,,
100,4,10000.0,,
115,4,10000.0,,
176,4,10000.0,,
353,4,10000.0,,
486,4,10000.0,,
90,4,10000.0,,
100,4,10000.0,,
115,4,10000.0,,
176,4,10000.0,,
353,4,10000.0,,
486,4,10000.0,,
90,4,5000.0,,
100,4,5000.0,,
115,4,5000.0,,
176,4,5000.0,,
353,4,5000.0,,
486,4,5000.0,,
90,4,10000.0,,
100,4,10000.0,,
115,4,10000.0,,
176,4,10000.0,,
353,4,10000.0,,
486,4,10000.0,,
90,4,19000.0,,
100,4,19000.0,,
115,4,19000.0,,
176,4,19000.0,,
353,4,19000.0,,
486,4,19000.0,,
90,4,10000.0,,
100,4,10000.0,,
115,4,10000.0,,
176,4,10000.0,,
353,4,10000.0,,
486,4,10000.0,,
90,4,13400.0,,
100,4,13400.0,,
115,4,13400.0,,
176,4,13400.0,,
353,4,13400.0,,
486,4,13400.0,,
90,4,13000.0,,
100,4,13000.0,,
115,4,13000.0,,
176,4,13000.0,,
353,4,13000.0,,
486,4,13000.0,,
90,4,24100.0,,
100,4,24100.0,,
115,4,24100.0,,
176,4,24100.0,,
353,4,24100.0,,
486,4,24100.0,,
90,4,0.0,,
100,4,0.0,,
115,4,0.0,,
176,4,0.0,,
353,4,0.0,,
486,4,0.0,,
90,4,4830.0,,
100,4,4830.0,,
115,4,4830.0,,
176,4,4830.0,,
353,4,4830.0,,
486,4,4830.0,,
90,4,16200.0,,
100,4,16200.0,,
115,4,16200.0,,
176,4,16200.0,,
353,4,16200.0,,
486,4,16200.0,,
90,4,13000.0,,
100,4,13000.0,,
115,4,13000.0,,
176,4,13000.0,,
353,4,13000.0,,
486,4,13000.0,,
90,4,11000.0,,
100,4,11000.0,,
115,4,11000.0,,
176,4,11000.0,,
353,4,11000.0,,
486,4,11000.0,,
90,4,2600.0,,
100,4,2600.0,,
115,4,2600.0,,
176,4,2600.0,,
353,4,2600.0,,
486,4,2600.0,,
90,4,7190.0,,
100,4,7190.0,,
115,4,7190.0,,
176,4,7190.0,,
353,4,7190.0,,
486,4,7190.0,,
90,4,7450.0,,
100,4,7450.0,,
115,4,7450.0,,
176,4,7450.0,,
353,4,7450.0,,
486,4,7450.0,,
90,4,5740.0,,
100,4,5740.0,,
115,4,5740.0,,
176,4,5740.0,,
353,4,5740.0,,
486,4,5740.0,,
90,4,11000.0,,
100,4,11000.0,,
115,4,11000.0,,
176,4,11000.0,,
353,4,11000.0,,
486,4,11000.0,,
90,4,8400.0,,
100,4,8400.0,,
115,4,8400.0,,
176,4,8400.0,,
353,4,8400.0,,
486,4,8400.0,,
90,4,0.0,,
100,4,0.0,,
115,4,0.0,,
176,4,0.0,,
353,4,0.0,,
486,4,0.0,,
90,4,4590.0,,
100,4,4590.0,,
115,4,4590.0,,
176,4,4590.0,,
353,4,4590.0,,
486,4,4590.0,,
90,4,5560.0,,
100,4,5560.0,,
115,4,5560.0,,
176,4,5560.0,,
353,4,5560.0,,
486,4,5560.0,,
90,4,2200.0,,
100,4,2200.0,,
115,4,2200.0,,
176,4,2200.0,,
353,4,2200.0,,
486,4,2200.0,,
90,4,4350.0,,
100,4,4350.0,,
115,4,4350.0,,
176,4,4350.0,,
353,4,4350.0,,
486,4,4350.0,,
90,4,7090.0,,
100,4,7090.0,,
115,4,7090.0,,
176,4,7090.0,,
353,4,7090.0,,
486,4,7090.0,,
90,4,10300.0,,
100,4,10300.0,,
115,4,10300.0,,
176,4,10300.0,,
353,4,10300.0,,
486,4,10300.0,,
90,4,7050.0,,
100,4,7050.0,,
115,4,7050.0,,
176,4,7050.0,,
353,4,7050.0,,
486,4,7050.0,,
90,4,6200.0,,
100,4,6200.0,,
115,4,6200.0,,
176,4,6200.0,,
353,4,6200.0,,
486,4,6200.0,,
90,4,5680.0,,
100,4,5680.0,,
115,4,5680.0,,
176,4,5680.0,,
353,4,5680.0,,
486,4,5680.0,,
90,4,6260.0,,
100,4,6260.0,,
115,4,6260.0,,
176,4,6260.0,,
353,4,6260.0,,
486,4,6260.0,,
90,4,7280.0,,
100,4,7280.0,,
115,4,7280.0,,
176,4,7280.0,,
353,4,7280.0,,
486,4,7280.0,,
90,4,2170.0,,
100,4,2170.0,,
115,4,2170.0,,
176,4,2170.0,,
353,4,2170.0,,
486,4,2170.0,,
90,4,5800.0,,
100,4,5800.0,,
115,4,5800.0,,
176,4,5800.0,,
353,4,5800.0,,
486,4,5800.0,,
90,4,12700.0,,
100,4,12700.0,,
115,4,12700.0,,
176,4,12700.0,,
353,4,12700.0,,
486,4,12700.0,,
90,4,12700.0,,
100,4,12700.0,,
115,4,12700.0,,
176,4,12700.0,,
353,4,12700.0,,
486,4,12700.0,,
90,4,4860.0,,
100,4,4860.0,,
115,4,4860.0,,
176,4,4860.0,,
353,4,4860.0,,
486,4,4860.0,,
90,4,5980.0,,
100,4,5980.0,,
115,4,5980.0,,
176,4,5980.0,,
353,4,5980.0,,
486,4,5980.0,,
90,4,5460.0,,
100,4,5460.0,,
115,4,5460.0,,
176,4,5460.0,,
353,4,5460.0,,
486,4,5460.0,,
90,4,5130.0,,
100,4,5130.0,,
115,4,5130.0,,
176,4,5130.0,,
353,4,5130.0,,
486,4,5130.0,,
90,4,4860.0,,
100,4,4860.0,,
115,4,4860.0,,
176,4,4860.0,,
353,4,4860.0,,
486,4,4860.0,,
90,4,3950.0,,
100,4,3950.0,,
115,4,3950.0,,
176,4,3950.0,,
353,4,3950.0,,
486,4,3950.0,,
90,4,4890.0,,
100,4,4890.0,,
115,4,4890.0,,
176,4,4890.0,,
353,4,4890.0,,
486,4,4890.0,,
90,4,5910.0,,
100,4,5910.0,,
115,4,5910.0,,
176,4,5910.0,,
353,4,5910.0,,
486,4,5910.0,,
90,4,6460.0,,
100,4,6460.0,,
115,4,6460.0,,
176,4,6460.0,,
353,4,6460.0,,
486,4,6460.0,,
90,4,5660.0,,
100,4,5660.0,,
115,4,5660.0,,
176,4,5660.0,,
353,4,5660.0,,
486,4,5660.0,,
90,4,6460.0,,
100,4,6460.0,,
115,4,6460.0,,
176,4,6460.0,,
353,4,6460.0,,
486,4,6460.0,,
90,4,5660.0,,
100,4,5660.0,,
115,4,5660.0,,
176,4,5660.0,,
353,4,5660.0,,
486,4,5660.0,,
90,4,6000.0,,
100,4,6000.0,,
115,4,6000.0,,
176,4,6000.0,,
353,4,6000.0,,
486,4,6000.0,,
90,4,16980.0,,
100,4,16980.0,,
115,4,16980.0,,
176,4,16980.0,,
353,4,16980.0,,
486,4,16980.0,,
177,4,0.0,,
177,4,0.0,,
177,4,0.0,,
16,4,0.0,,
332,4,0.0,,
519,4,0.0,,
16,4,0.0,,
332,4,0.0,,
519,4,0.0,,
16,4,0.0,,
332,4,0.0,,
519,4,0.0,,
16,4,0.0,,
332,4,0.0,,
519,4,0.0,,
16,4,0.0,,
332,4,0.0,,
519,4,0.0,,
536,4,0.0,,
537,4,0.0,,
538,4,0.0,,
536,4,0.0,,
537,4,0.0,,
538,4,0.0,,
4,4,0.0,,
502,4,0.0,,
569,4,0.0,,
570,4,0.0,,
561,4,0.0,,
561,4,0.0,,
561,4,0.0,,
465,4,25700.0,,
466,4,25700.0,,
467,4,25700.0,,
468,4,25700.0,,
465,4,25100.0,,
466,4,25100.0,,
467,4,25100.0,,
468,4,25100.0,,
465,4,32100.0,,
466,4,32100.0,,
467,4,32100.0,,
468,4,32100.0,,
465,4,44200.0,,
466,4,44200.0,,
467,4,44200.0,,
468,4,44200.0,,
465,4,15640.0,,
466,4,15640.0,,
467,4,15640.0,,
468,4,15640.0,,
465,4,2680.0,,
466,4,2680.0,,
467,4,2680.0,,
468,4,2680.0,,
465,4,3000.0,,
466,4,3000.0,,
467,4,3000.0,,
468,4,3000.0,,
465,4,25580.0,,
466,4,25580.0,,
467,4,25580.0,,
468,4,25580.0,,
465,4,10000.0,,
466,4,10000.0,,
467,4,10000.0,,
468,4,10000.0,,
465,4,2630.0,,
466,4,2630.0,,
467,4,2630.0,,
468,4,2630.0,,
465,4,16700.0,,
466,4,16700.0,,
467,4,16700.0,,
468,4,16700.0,,
465,4,16620.0,,
466,4,16620.0,,
467,4,16620.0,,
468,4,16620.0,,
465,4,2600.0,,
466,4,2600.0,,
467,4,2600.0,,
468,4,2600.0,,
465,4,2800.0,,
466,4,2800.0,,
467,4,2800.0,,
468,4,2800.0,,
465,4,3500.0,,
466,4,3500.0,,
467,4,3500.0,,
468,4,3500.0,,
465,4,3800.0,,
466,4,3800.0,,
467,4,3800.0,,
468,4,3800.0,,
465,4,3500.0,,
466,4,3500.0,,
467,4,3500.0,,
468,4,3500.0,,
465,4,0.0,,
466,4,0.0,,
467,4,0.0,,
468,4,0.0,,
465,4,1000.0,,
466,4,1000.0,,
467,4,1000.0,,
468,4,1000.0,,
465,4,3500.0,,
466,4,3500.0,,
467,4,3500.0,,
468,4,3500.0,,
465,4,33600.0,,
466,4,33600.0,,
467,4,33600.0,,
468,4,33600.0,,
465,4,14300.0,,
466,4,14300.0,,
467,4,14300.0,,
468,4,14300.0,,
465,4,14200.0,,
466,4,14200.0,,
467,4,14200.0,,
468,4,14200.0,,
465,4,3200.0,,
466,4,3200.0,,
467,4,3200.0,,
468,4,3200.0,,
465,4,3500.0,,
466,4,3500.0,,
467,4,3500.0,,
468,4,3500.0,,
465,4,34400.0,,
466,4,34400.0,,
467,4,34400.0,,
468,4,34400.0,,
465,4,3800.0,,
466,4,3800.0,,
467,4,3800.0,,
468,4,3800.0,,
465,4,36700.0,,
466,4,36700.0,,
467,4,36700.0,,
468,4,36700.0,,
465,4,2400.0,,
466,4,2400.0,,
467,4,2400.0,,
468,4,2400.0,,
465,4,9000.0,,
466,4,9000.0,,
467,4,9000.0,,
468,4,9000.0,,
465,4,24900.0,,
466,4,24900.0,,
467,4,24900.0,,
468,4,24900.0,,
465,4,2400.0,,
466,4,2400.0,,
467,4,2400.0,,
468,4,2400.0,,
465,4,3500.0,,
466,4,3500.0,,
467,4,3500.0,,
468,4,3500.0,,
465,4,3500.0,,
466,4,3500.0,,
467,4,3500.0,,
468,4,3500.0,,
465,4,3500.0,,
466,4,3500.0,,
467,4,3500.0,,
468,4,3500.0,,
465,4,2800.0,,
466,4,2800.0,,
467,4,2800.0,,
468,4,2800.0,,
465,4,3500.0,,
466,4,3500.0,,
467,4,3500.0,,
468,4,3500.0,,
465,4,3500.0,,
466,4,3500.0,,
467,4,3500.0,,
468,4,3500.0,,
465,4,3800.0,,
466,4,3800.0,,
467,4,3800.0,,
468,4,3800.0,,
465,4,36700.0,,
466,4,36700.0,,
467,4,36700.0,,
468,4,36700.0,,
465,4,6530.0,,
466,4,6530.0,,
467,4,6530.0,,
468,4,6530.0,,
465,4,32350.0,,
466,4,32350.0,,
467,4,32350.0,,
468,4,32350.0,,
465,4,21110.0,,
466,4,21110.0,,
467,4,21110.0,,
468,4,21110.0,,
465,4,22150.0,,
466,4,22150.0,,
467,4,22150.0,,
468,4,22150.0,,
465,4,22220.0,,
466,4,22220.0,,
467,4,22220.0,,
468,4,22220.0,,
465,4,7350.0,,
466,4,7350.0,,
467,4,7350.0,,
468,4,7350.0,,
465,4,29590.0,,
466,4,29590.0,,
467,4,29590.0,,
468,4,29590.0,,
465,4,29810.0,,
466,4,29810.0,,
467,4,29810.0,,
468,4,29810.0,,
465,4,17500.0,,
466,4,17500.0,,
467,4,17500.0,,
468,4,17500.0,,
465,4,15200.0,,
466,4,15200.0,,
467,4,15200.0,,
468,4,15200.0,,
465,4,23300.0,,
466,4,23300.0,,
467,4,23300.0,,
468,4,23300.0,,
465,4,7500.0,,
466,4,7500.0,,
467,4,7500.0,,
468,4,7500.0,,
465,4,15140.0,,
466,4,15140.0,,
467,4,15140.0,,
468,4,15140.0,,
465,4,25910.0,,
466,4,25910.0,,
467,4,25910.0,,
468,4,25910.0,,
465,4,5880.0,,
466,4,5880.0,,
467,4,5880.0,,
468,4,5880.0,,
465,4,3250.0,,
466,4,3250.0,,
467,4,3250.0,,
468,4,3250.0,,
255,4,13700.0,,
419,4,13700.0,,
557,4,13700.0,,
255,4,26600.0,,
419,4,26600.0,,
557,4,26600.0,,
255,4,31000.0,,
419,4,31000.0,,
557,4,31000.0,,
255,4,31000.0,,
419,4,31000.0,,
557,4,31000.0,,
255,4,28100.0,,
419,4,28100.0,,
557,4,28100.0,,
255,4,29400.0,,
419,4,29400.0,,
557,4,29400.0,,
255,4,23500.0,,
419,4,23500.0,,
557,4,23500.0,,
255,4,24500.0,,
419,4,24500.0,,
557,4,24500.0,,
255,4,27300.0,,
419,4,27300.0,,
557,4,27300.0,,
255,4,28200.0,,
419,4,28200.0,,
557,4,28200.0,,
255,4,23100.0,,
419,4,23100.0,,
557,4,23100.0,,
255,4,27900.0,,
419,4,27900.0,,
557,4,27900.0,,
255,4,25000.0,,
419,4,25000.0,,
557,4,25000.0,,
255,4,24100.0,,
419,4,24100.0,,
557,4,24100.0,,
255,4,22300.0,,
419,4,22300.0,,
557,4,22300.0,,
255,4,23500.0,,
419,4,23500.0,,
557,4,23500.0,,
255,4,31200.0,,
419,4,31200.0,,
557,4,31200.0,,
255,4,21300.0,,
419,4,21300.0,,
557,4,21300.0,,
255,4,25000.0,,
419,4,25000.0,,
557,4,25000.0,,
255,4,7300.0,,
419,4,7300.0,,
557,4,7300.0,,
255,4,8900.0,,
419,4,8900.0,,
557,4,8900.0,,
255,4,9300.0,,
419,4,9300.0,,
557,4,9300.0,,
255,4,38500.0,,
419,4,38500.0,,
557,4,38500.0,,
255,4,25900.0,,
419,4,25900.0,,
557,4,25900.0,,
255,4,15500.0,,
419,4,15500.0,,
557,4,15500.0,,
255,4,21000.0,,
419,4,21000.0,,
557,4,21000.0,,
255,4,8700.0,,
419,4,8700.0,,
557,4,8700.0,,
255,4,20900.0,,
419,4,20900.0,,
557,4,20900.0,,
255,4,22400.0,,
419,4,22400.0,,
557,4,22400.0,,
255,4,21900.0,,
419,4,21900.0,,
557,4,21900.0,,
255,4,18500.0,,
419,4,18500.0,,
557,4,18500.0,,
255,4,25200.0,,
419,4,25200.0,,
557,4,25200.0,,
255,4,23550.0,,
419,4,23550.0,,
557,4,23550.0,,
255,4,25250.0,,
419,4,25250.0,,
557,4,25250.0,,
255,4,22900.0,,
419,4,22900.0,,
557,4,22900.0,,
255,4,19900.0,,
419,4,19900.0,,
557,4,19900.0,,
255,4,19300.0,,
419,4,19300.0,,
557,4,19300.0,,
255,4,18300.0,,
419,4,18300.0,,
557,4,18300.0,,
255,4,24500.0,,
419,4,24500.0,,
557,4,24500.0,,
255,4,19100.0,,
419,4,19100.0,,
557,4,19100.0,,
255,4,18700.0,,
419,4,18700.0,,
557,4,18700.0,,
255,4,15700.0,,
419,4,15700.0,,
557,4,15700.0,,
255,4,1690.0,,
