compound_id,public_id,name
36059,FDB035799,TG(20:0/14:0/15:0)
36060,FDB035800,TG(20:0/a-15:0/13:0)
36061,FDB035801,TG(i-20:0/8:0/a-15:0)
36062,FDB035802,TG(i-19:0/a-21:0/i-12:0)
36063,FDB035803,TG(i-19:0/21:0/21:0)
36064,FDB035804,TG(19:0/a-25:0/a-15:0)
36065,FDB035805,TG(20:0/12:0/i-21:0)
36066,FDB035806,TG(20:0/i-19:0/22:0)
36067,FDB035807,TG(20:0/a-13:0/14:0)
36068,FDB035808,TG(20:0/16:0/i-14:0)
36069,FDB035809,TG(20:0/19:0/16:0)
36070,FDB035810,TG(i-19:0/22:0/a-15:0)
36071,FDB035811,TG(i-20:0/12:0/a-21:0)
36072,FDB035812,TG(20:0/17:0/15:0)
36073,FDB035813,TG(20:0/15:0/i-14:0)
36074,FDB035814,TG(20:0/10:0/i-16:0)
36075,FDB035815,TG(20:0/i-13:0/i-20:0)
36076,FDB035816,TG(i-20:0/14:0/i-12:0)
36077,FDB035817,TG(20:0/17:0/i-13:0)
36078,FDB035818,TG(i-20:0/i-16:0/i-19:0)
36079,FDB035819,TG(i-20:0/8:0/8:0)
36080,FDB035820,TG(20:0/17:0/i-12:0)
36081,FDB035821,TG(i-20:0/i-19:0/i-21:0)
36082,FDB035822,TG(19:0/i-24:0/8:0)
36083,FDB035823,TG(20:0/13:0/i-21:0)
36084,FDB035824,TG(i-20:0/a-17:0/i-14:0)
36085,FDB035825,TG(i-19:0/22:0/a-13:0)
36086,FDB035826,TG(i-19:0/i-24:0/10:0)
36087,FDB035827,TG(20:0/20:0/i-14:0)
36088,FDB035828,TG(20:0/i-14:0/i-24:0)
36089,FDB035829,TG(20:0/18:0/i-13:0)
36090,FDB035830,TG(i-20:0/a-13:0/i-13:0)
36091,FDB035831,TG(20:0/18:0/a-17:0)
36092,FDB035832,TG(20:0/16:0/i-21:0)
36093,FDB035833,TG(i-19:0/21:0/a-15:0)
36094,FDB035834,TG(19:0/19:0/a-25:0)
36095,FDB035835,TG(19:0/a-21:0/10:0)
36096,FDB035836,TG(20:0/a-17:0/i-13:0)
36097,FDB035837,TG(i-20:0/a-17:0/14:0)
36098,FDB035838,TG(20:0/17:0/a-21:0)
36099,FDB035839,TG(19:0/21:0/21:0)
36100,FDB035840,TG(i-20:0/8:0/a-17:0)
36101,FDB035841,TG(20:0/i-19:0/i-21:0)
36102,FDB035842,TG(20:0/15:0/21:0)
36103,FDB035843,TG(i-19:0/i-22:0/a-13:0)
36104,FDB035844,TG(20:0/15:0/14:0)
36105,FDB035845,TG(20:0/10:0/i-12:0)
36106,FDB035846,TG(i-20:0/15:0/a-21:0)
36107,FDB035847,TG(i-20:0/16:0/13:0)
36108,FDB035848,TG(i-20:0/i-13:0/i-15:0)
36109,FDB035849,TG(19:0/a-21:0/i-12:0)
36110,FDB035850,TG(i-19:0/20:0/i-21:0)
36111,FDB035851,TG(20:0/16:0/i-12:0)
36112,FDB035852,TG(20:0/a-13:0/a-17:0)
36113,FDB035853,TG(19:0/22:0/i-22:0)
36114,FDB035854,TG(20:0/18:0/13:0)
36115,FDB035855,TG(i-20:0/i-13:0/i-19:0)
36116,FDB035856,TG(i-19:0/21:0/a-21:0)
36117,FDB035857,TG(19:0/22:0/17:0)
36118,FDB035858,TG(i-20:0/i-15:0/i-14:0)
36119,FDB035859,TG(20:0/12:0/a-17:0)
36120,FDB035860,TG(i-20:0/16:0/i-16:0)
36121,FDB035861,TG(20:0/a-17:0/14:0)
36122,FDB035862,TG(i-20:0/i-18:0/14:0)
36123,FDB035863,TG(i-19:0/21:0/13:0)
36124,FDB035864,TG(20:0/i-14:0/13:0)
36125,FDB035865,TG(i-20:0/15:0/18:0)
36126,FDB035866,TG(20:0/8:0/i-16:0)
36127,FDB035867,TG(i-20:0/i-20:0/17:0)
36128,FDB035868,TG(20:0/i-20:0/i-15:0)
36129,FDB035869,TG(i-20:0/i-15:0/10:0)
36130,FDB035870,TG(20:0/i-16:0/18:0)
36131,FDB035871,TG(20:0/20:0/10:0)
36132,FDB035872,TG(i-19:0/a-25:0/22:0)
36133,FDB035873,TG(i-19:0/i-24:0/20:0)
36134,FDB035874,TG(i-19:0/20:0/22:0)
36135,FDB035875,TG(20:0/a-17:0/a-21:0)
36136,FDB035876,TG(i-20:0/i-20:0/i-18:0)
36137,FDB035877,TG(20:0/a-13:0/18:0)
36138,FDB035878,TG(i-20:0/16:0/18:0)
36139,FDB035879,TG(20:0/a-15:0/i-12:0)
36140,FDB035880,TG(20:0/i-17:0/i-17:0)
36141,FDB035881,TG(i-20:0/a-17:0/i-17:0)
36142,FDB035882,TG(20:0/i-15:0/i-20:0)
36143,FDB035883,TG(i-20:0/i-14:0/15:0)
36144,FDB035884,TG(19:0/a-21:0/13:0)
36145,FDB035885,TG(i-20:0/i-18:0/13:0)
36146,FDB035886,TG(i-20:0/i-18:0/i-21:0)
36147,FDB035887,TG(i-20:0/19:0/10:0)
36148,FDB035888,TG(20:0/i-16:0/14:0)
36149,FDB035889,TG(20:0/18:0/19:0)
36150,FDB035890,TG(20:0/a-17:0/13:0)
36151,FDB035891,TG(20:0/i-17:0/21:0)
36152,FDB035892,TG(i-20:0/i-12:0/i-18:0)
36153,FDB035893,TG(i-20:0/i-19:0/21:0)
36154,FDB035894,TG(19:0/i-21:0/i-15:0)
36155,FDB035895,TG(20:0/i-13:0/17:0)
36156,FDB035896,TG(i-20:0/20:0/i-13:0)
36157,FDB035897,TG(i-20:0/12:0/i-18:0)
36158,FDB035898,TG(i-20:0/15:0/20:0)
36159,FDB035899,TG(i-20:0/18:0/i-19:0)
36160,FDB035900,TG(20:0/10:0/a-15:0)
36161,FDB035901,TG(20:0/i-17:0/i-15:0)
36162,FDB035902,TG(i-20:0/i-16:0/i-15:0)
36163,FDB035903,TG(i-20:0/8:0/17:0)
36164,FDB035904,TG(i-20:0/i-16:0/a-15:0)
36165,FDB035905,TG(20:0/i-18:0/i-22:0)
36166,FDB035906,TG(19:0/a-21:0/16:0)
36167,FDB035907,TG(i-20:0/a-13:0/13:0)
36168,FDB035908,TG(i-20:0/13:0/i-21:0)
36169,FDB035909,TG(19:0/a-21:0/i-24:0)
36170,FDB035910,TG(19:0/a-21:0/8:0)
36171,FDB035911,TG(20:0/19:0/14:0)
36172,FDB035912,TG(20:0/i-13:0/i-15:0)
36173,FDB035913,TG(i-19:0/i-19:0/i-20:0)
36174,FDB035914,TG(i-19:0/20:0/i-22:0)
36175,FDB035915,TG(19:0/i-22:0/15:0)
36176,FDB035916,TG(20:0/17:0/12:0)
36177,FDB035917,TG(20:0/i-16:0/i-14:0)
36178,FDB035918,TG(20:0/18:0/a-25:0)
36179,FDB035919,TG(19:0/i-20:0/i-24:0)
36180,FDB035920,TG(20:0/i-16:0/a-25:0)
36181,FDB035921,TG(i-19:0/i-21:0/21:0)
36182,FDB035922,TG(20:0/8:0/a-17:0)
36183,FDB035923,TG(19:0/i-22:0/22:0)
36184,FDB035924,TG(20:0/i-15:0/14:0)
36185,FDB035925,TG(i-20:0/14:0/i-18:0)
36186,FDB035926,TG(i-20:0/13:0/a-21:0)
36187,FDB035927,TG(i-19:0/21:0/12:0)
36188,FDB035928,TG(20:0/18:0/a-15:0)
36189,FDB035929,TG(i-20:0/8:0/21:0)
36190,FDB035930,TG(20:0/i-13:0/i-16:0)
36191,FDB035931,TG(20:0/8:0/19:0)
36192,FDB035932,TG(i-20:0/i-20:0/15:0)
36193,FDB035933,TG(20:0/i-18:0/8:0)
36194,FDB035934,TG(i-20:0/i-17:0/22:0)
36195,FDB035935,TG(i-20:0/i-15:0/18:0)
36196,FDB035936,TG(20:0/20:0/14:0)
36197,FDB035937,TG(i-19:0/20:0/19:0)
36198,FDB035938,TG(i-20:0/i-12:0/13:0)
36199,FDB035939,TG(i-20:0/a-15:0/21:0)
36200,FDB035940,TG(i-20:0/a-17:0/i-19:0)
36201,FDB035941,TG(i-20:0/a-13:0/10:0)
36202,FDB035942,TG(i-19:0/i-24:0/18:0)
36203,FDB035943,TG(i-19:0/i-24:0/i-17:0)
36204,FDB035944,TG(i-20:0/i-12:0/20:0)
36205,FDB035945,TG(i-20:0/i-13:0/i-12:0)
36206,FDB035946,TG(20:0/10:0/i-13:0)
36207,FDB035947,TG(20:0/i-12:0/18:0)
36208,FDB035948,TG(i-20:0/i-15:0/i-19:0)
36209,FDB035949,TG(i-20:0/a-15:0/i-18:0)
36210,FDB035950,TG(20:0/i-17:0/i-18:0)
36211,FDB035951,TG(20:0/a-13:0/17:0)
36212,FDB035952,TG(19:0/20:0/22:0)
36213,FDB035953,TG(20:0/a-13:0/a-13:0)
36214,FDB035954,TG(i-19:0/a-21:0/i-15:0)
36215,FDB035955,TG(i-20:0/17:0/i-21:0)
36216,FDB035956,TG(20:0/i-16:0/a-15:0)
36217,FDB035957,TG(19:0/i-24:0/21:0)
36218,FDB035958,TG(i-20:0/i-15:0/15:0)
36219,FDB035959,TG(i-20:0/a-15:0/i-16:0)
36220,FDB035960,TG(19:0/a-25:0/i-19:0)
36221,FDB035961,TG(19:0/21:0/a-17:0)
36222,FDB035962,TG(i-19:0/i-21:0/13:0)
36223,FDB035963,TG(20:0/i-12:0/i-15:0)
36224,FDB035964,TG(i-20:0/i-18:0/8:0)
36225,FDB035965,TG(i-19:0/i-20:0/i-21:0)
36226,FDB035966,TG(i-20:0/i-15:0/a-17:0)
36227,FDB035967,TG(i-20:0/8:0/14:0)
36228,FDB035968,TG(20:0/10:0/a-13:0)
36229,FDB035969,TG(i-20:0/17:0/i-16:0)
36230,FDB035970,TG(20:0/i-15:0/i-15:0)
36231,FDB035971,TG(20:0/14:0/i-13:0)
36232,FDB035972,TG(i-20:0/15:0/8:0)
36233,FDB035973,TG(20:0/10:0/17:0)
36234,FDB035974,TG(i-19:0/i-24:0/i-20:0)
36235,FDB035975,TG(19:0/i-24:0/i-16:0)
36236,FDB035976,TG(i-20:0/14:0/10:0)
36237,FDB035977,TG(i-19:0/22:0/i-21:0)
36238,FDB035978,TG(20:0/17:0/10:0)
36239,FDB035979,TG(20:0/14:0/17:0)
36240,FDB035980,TG(20:0/15:0/19:0)
36241,FDB035981,TG(19:0/19:0/a-21:0)
36242,FDB035982,TG(20:0/i-12:0/13:0)
36243,FDB035983,TG(i-20:0/a-15:0/15:0)
36244,FDB035984,TG(20:0/i-19:0/i-18:0)
36245,FDB035985,TG(20:0/13:0/21:0)
36246,FDB035986,TG(i-20:0/19:0/i-13:0)
36247,FDB035987,TG(19:0/i-22:0/i-21:0)
36248,FDB035988,TG(i-20:0/16:0/i-24:0)
36249,FDB035989,TG(20:0/a-17:0/i-16:0)
36250,FDB035990,TG(i-20:0/i-18:0/12:0)
36251,FDB035991,TG(20:0/i-18:0/13:0)
36252,FDB035992,TG(19:0/i-21:0/i-14:0)
36253,FDB035993,TG(20:0/19:0/a-13:0)
36254,FDB035994,TG(i-20:0/16:0/16:0)
36255,FDB035995,TG(i-20:0/8:0/i-14:0)
36256,FDB035996,TG(20:0/19:0/a-21:0)
36257,FDB035997,TG(20:0/i-17:0/13:0)
36258,FDB035998,TG(20:0/i-14:0/i-22:0)
36259,FDB035999,TG(19:0/i-22:0/i-22:0)
36260,FDB036000,TG(20:0/a-15:0/a-17:0)
36261,FDB036001,TG(i-20:0/i-12:0/a-25:0)
36262,FDB036002,TG(19:0/a-25:0/13:0)
36263,FDB036003,TG(i-19:0/i-24:0/8:0)
36264,FDB036004,TG(i-20:0/14:0/a-17:0)
36265,FDB036005,TG(i-20:0/a-17:0/18:0)
36266,FDB036006,TG(i-19:0/i-20:0/i-24:0)
36267,FDB036007,TG(i-20:0/i-17:0/20:0)
36268,FDB036008,TG(20:0/12:0/22:0)
36269,FDB036009,TG(20:0/i-17:0/19:0)
36270,FDB036010,TG(i-20:0/12:0/12:0)
36271,FDB036011,TG(i-19:0/a-25:0/20:0)
36272,FDB036012,TG(i-20:0/i-15:0/17:0)
36273,FDB036013,TG(20:0/18:0/10:0)
36274,FDB036014,TG(i-20:0/i-12:0/14:0)
36275,FDB036015,TG(19:0/21:0/22:0)
36276,FDB036016,TG(20:0/i-14:0/14:0)
36277,FDB036017,TG(i-20:0/10:0/12:0)
36278,FDB036018,TG(i-19:0/21:0/i-20:0)
36279,FDB036019,TG(20:0/i-19:0/14:0)
36280,FDB036020,TG(19:0/21:0/13:0)
36281,FDB036021,TG(20:0/i-12:0/i-12:0)
36282,FDB036022,TG(20:0/20:0/15:0)
36283,FDB036023,TG(i-20:0/16:0/a-21:0)
36284,FDB036024,TG(i-19:0/22:0/i-14:0)
36285,FDB036025,TG(i-19:0/i-24:0/i-12:0)
36286,FDB036026,TG(20:0/13:0/17:0)
36287,FDB036027,TG(20:0/18:0/14:0)
36288,FDB036028,TG(i-20:0/13:0/i-15:0)
36289,FDB036029,TG(19:0/a-25:0/i-12:0)
36290,FDB036030,TG(20:0/i-14:0/a-21:0)
36291,FDB036031,TG(i-20:0/8:0/i-18:0)
36292,FDB036032,TG(i-20:0/16:0/19:0)
36293,FDB036033,TG(20:0/i-14:0/17:0)
36294,FDB036034,TG(20:0/a-15:0/8:0)
36295,FDB036035,TG(20:0/19:0/i-17:0)
36296,FDB036036,TG(20:0/10:0/i-21:0)
36297,FDB036037,TG(20:0/i-13:0/a-15:0)
36298,FDB036038,TG(20:0/i-20:0/8:0)
36299,FDB036039,TG(i-19:0/a-21:0/15:0)
36300,FDB036040,TG(i-20:0/i-14:0/a-17:0)
36301,FDB036041,TG(20:0/12:0/a-13:0)
36302,FDB036042,TG(i-20:0/10:0/15:0)
36303,FDB036043,TG(20:0/20:0/i-17:0)
36304,FDB036044,TG(20:0/12:0/13:0)
36305,FDB036045,TG(19:0/22:0/i-19:0)
36306,FDB036046,TG(19:0/22:0/8:0)
36307,FDB036047,TG(i-19:0/a-21:0/22:0)
36308,FDB036048,TG(20:0/i-19:0/10:0)
36309,FDB036049,TG(19:0/22:0/i-14:0)
36310,FDB036050,TG(19:0/22:0/20:0)
36311,FDB036051,TG(19:0/i-22:0/a-21:0)
36312,FDB036052,TG(20:0/16:0/a-13:0)
36313,FDB036053,TG(i-20:0/i-12:0/i-16:0)
36314,FDB036054,TG(i-19:0/a-25:0/a-13:0)
36315,FDB036055,TG(20:0/17:0/i-15:0)
36316,FDB036056,TG(20:0/i-17:0/a-15:0)
36317,FDB036057,TG(19:0/19:0/i-21:0)
36318,FDB036058,TG(i-20:0/12:0/10:0)
36319,FDB036059,TG(i-19:0/i-21:0/i-16:0)
36320,FDB036060,TG(i-20:0/13:0/17:0)
36321,FDB036061,TG(20:0/19:0/22:0)
36322,FDB036062,TG(20:0/16:0/i-19:0)
36323,FDB036063,TG(i-20:0/12:0/i-17:0)
36324,FDB036064,TG(i-20:0/i-14:0/20:0)
36325,FDB036065,TG(i-20:0/18:0/16:0)
36326,FDB036066,TG(i-20:0/i-12:0/i-24:0)
36327,FDB036067,TG(i-20:0/16:0/i-13:0)
36328,FDB036068,TG(20:0/i-17:0/a-25:0)
36329,FDB036069,TG(19:0/i-24:0/a-21:0)
36330,FDB036070,TG(19:0/i-22:0/17:0)
36331,FDB036071,TG(i-19:0/21:0/i-14:0)
36332,FDB036072,TG(20:0/i-14:0/i-14:0)
36333,FDB036073,TG(i-19:0/a-25:0/15:0)
36334,FDB036074,TG(i-20:0/17:0/i-22:0)
36335,FDB036075,TG(i-19:0/i-21:0/i-13:0)
36336,FDB036076,TG(i-20:0/19:0/a-21:0)
36337,FDB036077,TG(i-20:0/i-19:0/22:0)
36338,FDB036078,TG(19:0/i-21:0/i-18:0)
36339,FDB036079,TG(20:0/8:0/17:0)
36340,FDB036080,TG(19:0/i-22:0/a-25:0)
36341,FDB036081,TG(i-20:0/i-12:0/19:0)
36342,FDB036082,TG(20:0/i-18:0/15:0)
36343,FDB036083,TG(i-20:0/i-19:0/i-16:0)
36344,FDB036084,TG(i-19:0/a-21:0/12:0)
36345,FDB036085,TG(20:0/12:0/14:0)
36346,FDB036086,TG(i-19:0/a-25:0/13:0)
36347,FDB036087,TG(i-20:0/i-15:0/22:0)
36348,FDB036088,TG(i-20:0/a-15:0/i-13:0)
36349,FDB036089,TG(19:0/22:0/a-13:0)
36350,FDB036090,TG(i-20:0/18:0/a-17:0)
36351,FDB036091,TG(i-19:0/i-20:0/a-25:0)
36352,FDB036092,TG(20:0/i-17:0/22:0)
36353,FDB036093,TG(i-20:0/i-15:0/12:0)
36354,FDB036094,TG(19:0/a-25:0/i-16:0)
36355,FDB036095,TG(20:0/8:0/12:0)
36356,FDB036096,TG(i-20:0/i-17:0/i-14:0)
36357,FDB036097,TG(i-20:0/i-14:0/i-17:0)
36358,FDB036098,TG(i-19:0/22:0/i-15:0)
36359,FDB036099,TG(i-20:0/13:0/8:0)
36360,FDB036100,TG(i-19:0/i-21:0/a-13:0)
36361,FDB036101,TG(20:0/18:0/i-20:0)
36362,FDB036102,TG(i-20:0/a-15:0/22:0)
36363,FDB036103,TG(i-20:0/i-17:0/14:0)
36364,FDB036104,TG(19:0/a-21:0/15:0)
36365,FDB036105,TG(20:0/a-13:0/i-21:0)
36366,FDB036106,TG(i-20:0/i-13:0/22:0)
36367,FDB036107,TG(i-20:0/i-14:0/22:0)
36368,FDB036108,TG(i-20:0/12:0/i-13:0)
36369,FDB036109,TG(i-19:0/22:0/12:0)
36370,FDB036110,TG(i-20:0/i-20:0/14:0)
36371,FDB036111,TG(i-20:0/a-13:0/19:0)
36372,FDB036112,TG(20:0/a-15:0/i-19:0)
36373,FDB036113,TG(20:0/12:0/10:0)
36374,FDB036114,TG(i-20:0/i-17:0/10:0)
36375,FDB036115,TG(i-20:0/i-19:0/a-13:0)
36376,FDB036116,TG(19:0/i-22:0/8:0)
36377,FDB036117,TG(19:0/i-21:0/i-20:0)
36378,FDB036118,TG(i-19:0/i-24:0/22:0)
36379,FDB036119,TG(19:0/a-21:0/18:0)
36380,FDB036120,TG(i-20:0/i-13:0/i-13:0)
36381,FDB036121,TG(20:0/14:0/i-20:0)
36382,FDB036122,TG(20:0/18:0/12:0)
36383,FDB036123,TG(20:0/20:0/19:0)
36384,FDB036124,TG(20:0/16:0/17:0)
36385,FDB036125,TG(i-20:0/13:0/a-15:0)
36386,FDB036126,TG(19:0/i-21:0/22:0)
36387,FDB036127,TG(i-20:0/a-15:0/a-15:0)
36388,FDB036128,TG(20:0/20:0/i-19:0)
36389,FDB036129,TG(20:0/i-17:0/i-13:0)
36390,FDB036130,TG(i-20:0/a-17:0/i-16:0)
36391,FDB036131,TG(20:0/a-15:0/19:0)
36392,FDB036132,TG(19:0/a-25:0/i-24:0)
36393,FDB036133,TG(i-19:0/i-22:0/i-21:0)
36394,FDB036134,TG(i-20:0/i-19:0/8:0)
36395,FDB036135,TG(i-19:0/22:0/21:0)
36396,FDB036136,TG(19:0/i-21:0/i-13:0)
36397,FDB036137,TG(i-20:0/i-12:0/17:0)
36398,FDB036138,TG(20:0/a-17:0/i-19:0)
36399,FDB036139,TG(20:0/19:0/i-21:0)
36400,FDB036140,TG(i-20:0/i-17:0/i-16:0)
36401,FDB036141,TG(20:0/i-16:0/12:0)
36402,FDB036142,TG(i-20:0/a-17:0/i-15:0)
36403,FDB036143,TG(i-20:0/17:0/20:0)
36404,FDB036144,TG(20:0/8:0/18:0)
36405,FDB036145,TG(20:0/15:0/i-21:0)
36406,FDB036146,TG(i-19:0/21:0/8:0)
36407,FDB036147,TG(i-20:0/12:0/i-19:0)
36408,FDB036148,TG(i-19:0/21:0/10:0)
36409,FDB036149,TG(19:0/i-22:0/i-24:0)
36410,FDB036150,TG(19:0/i-20:0/a-25:0)
36411,FDB036151,TG(i-20:0/i-13:0/i-22:0)
36412,FDB036152,TG(19:0/i-21:0/15:0)
36413,FDB036153,TG(20:0/15:0/i-18:0)
36414,FDB036154,TG(20:0/i-19:0/i-24:0)
36415,FDB036155,TG(i-20:0/10:0/21:0)
36416,FDB036156,TG(i-20:0/i-16:0/20:0)
36417,FDB036157,TG(20:0/17:0/a-17:0)
36418,FDB036158,TG(i-20:0/14:0/i-16:0)
36419,FDB036159,TG(i-19:0/a-25:0/i-14:0)
36420,FDB036160,TG(19:0/21:0/i-20:0)
36421,FDB036161,TG(20:0/i-12:0/a-15:0)
36422,FDB036162,TG(i-19:0/21:0/i-18:0)
36423,FDB036163,TG(i-19:0/a-25:0/i-12:0)
36424,FDB036164,TG(i-20:0/13:0/i-17:0)
36425,FDB036165,TG(i-19:0/i-21:0/i-14:0)
36426,FDB036166,TG(20:0/i-17:0/14:0)
36427,FDB036167,TG(i-20:0/17:0/22:0)
36428,FDB036168,TG(i-20:0/13:0/22:0)
36429,FDB036169,TG(20:0/i-19:0/21:0)
36430,FDB036170,TG(i-20:0/i-18:0/i-22:0)
36431,FDB036171,TG(20:0/19:0/8:0)
36432,FDB036172,TG(20:0/12:0/21:0)
36433,FDB036173,TG(i-20:0/a-17:0/i-13:0)
36434,FDB036174,TG(i-20:0/18:0/a-13:0)
36435,FDB036175,TG(20:0/19:0/12:0)
36436,FDB036176,TG(i-20:0/a-15:0/i-21:0)
36437,FDB036177,TG(i-20:0/13:0/13:0)
36438,FDB036178,TG(i-20:0/12:0/i-12:0)
36439,FDB036179,TG(i-20:0/16:0/i-17:0)
36440,FDB036180,TG(20:0/8:0/i-24:0)
36441,FDB036181,TG(i-20:0/i-20:0/i-12:0)
36442,FDB036182,TG(i-20:0/i-13:0/a-15:0)
36443,FDB036183,TG(19:0/a-21:0/i-18:0)
36444,FDB036184,TG(20:0/a-15:0/i-24:0)
36445,FDB036185,TG(i-20:0/19:0/a-25:0)
36446,FDB036186,TG(20:0/13:0/a-21:0)
36447,FDB036187,TG(i-20:0/8:0/13:0)
36448,FDB036188,TG(i-20:0/i-12:0/i-21:0)
36449,FDB036189,TG(20:0/13:0/i-19:0)
36450,FDB036190,TG(19:0/a-25:0/i-21:0)
36451,FDB036191,TG(20:0/a-13:0/i-22:0)
36452,FDB036192,TG(19:0/i-24:0/18:0)
36453,FDB036193,TG(19:0/i-21:0/18:0)
36454,FDB036194,TG(20:0/19:0/i-18:0)
36455,FDB036195,TG(i-20:0/14:0/20:0)
36456,FDB036196,TG(i-19:0/a-21:0/i-17:0)
36457,FDB036197,TG(i-20:0/i-20:0/18:0)
36458,FDB036198,TG(i-20:0/15:0/i-17:0)
36459,FDB036199,TG(20:0/i-20:0/a-13:0)
36460,FDB036200,TG(20:0/i-16:0/19:0)
36461,FDB036201,TG(20:0/19:0/19:0)
36462,FDB036202,TG(i-20:0/15:0/a-13:0)
36463,FDB036203,TG(i-20:0/i-16:0/a-21:0)
36464,FDB036204,TG(i-20:0/12:0/i-22:0)
36465,FDB036205,TG(20:0/20:0/i-15:0)
36466,FDB036206,TG(19:0/a-25:0/8:0)
36467,FDB036207,TG(i-20:0/i-18:0/20:0)
36468,FDB036208,TG(i-19:0/i-22:0/17:0)
36469,FDB036209,TG(20:0/i-13:0/8:0)
36470,FDB036210,TG(19:0/i-24:0/20:0)
36471,FDB036211,TG(20:0/i-12:0/i-21:0)
36472,FDB036212,TG(i-20:0/i-18:0/a-15:0)
36473,FDB036213,TG(20:0/15:0/i-17:0)
36474,FDB036214,TG(i-20:0/i-13:0/14:0)
36475,FDB036215,TG(i-20:0/17:0/17:0)
36476,FDB036216,TG(20:0/i-13:0/i-18:0)
36477,FDB036217,TG(20:0/17:0/i-24:0)
36478,FDB036218,TG(i-20:0/20:0/13:0)
36479,FDB036219,TG(20:0/i-16:0/i-15:0)
36480,FDB036220,TG(i-20:0/i-15:0/a-21:0)
36481,FDB036221,TG(20:0/18:0/21:0)
36482,FDB036222,TG(19:0/a-21:0/a-15:0)
36483,FDB036223,TG(i-19:0/22:0/i-18:0)
36484,FDB036224,TG(20:0/a-13:0/i-18:0)
36485,FDB036225,TG(i-20:0/12:0/13:0)
36486,FDB036226,TG(20:0/19:0/i-13:0)
36487,FDB036227,TG(i-20:0/a-13:0/a-21:0)
36488,FDB036228,TG(20:0/i-15:0/i-19:0)
36489,FDB036229,TG(20:0/a-15:0/i-14:0)
36490,FDB036230,TG(i-20:0/17:0/i-12:0)
36491,FDB036231,TG(19:0/a-21:0/i-20:0)
36492,FDB036232,TG(i-20:0/i-20:0/a-13:0)
36493,FDB036233,TG(i-20:0/i-15:0/i-15:0)
36494,FDB036234,TG(20:0/19:0/i-19:0)
36495,FDB036235,TG(i-20:0/a-13:0/i-21:0)
36496,FDB036236,TG(i-19:0/a-25:0/16:0)
36497,FDB036237,TG(i-20:0/a-13:0/i-12:0)
36498,FDB036238,TG(19:0/21:0/i-22:0)
36499,FDB036239,TG(i-19:0/21:0/i-21:0)
36500,FDB036240,TG(i-20:0/i-19:0/10:0)
36501,FDB036241,TG(i-20:0/12:0/i-21:0)
36502,FDB036242,TG(i-20:0/16:0/i-21:0)
36503,FDB036243,TG(i-19:0/a-25:0/a-25:0)
36504,FDB036244,TG(i-19:0/i-22:0/a-25:0)
36505,FDB036245,TG(i-20:0/i-14:0/i-14:0)
36506,FDB036246,TG(i-20:0/a-13:0/i-22:0)
36507,FDB036247,TG(20:0/16:0/i-16:0)
36508,FDB036248,TG(i-20:0/i-18:0/i-19:0)
36509,FDB036249,TG(i-20:0/10:0/i-18:0)
36510,FDB036250,TG(i-19:0/22:0/a-21:0)
36511,FDB036251,TG(i-20:0/i-13:0/17:0)
36512,FDB036252,TG(19:0/21:0/i-17:0)
36513,FDB036253,TG(i-20:0/i-12:0/i-17:0)
36514,FDB036254,TG(20:0/15:0/a-21:0)
36515,FDB036255,TG(20:0/a-15:0/i-17:0)
36516,FDB036256,TG(20:0/10:0/a-17:0)
36517,FDB036257,TG(i-20:0/i-19:0/i-14:0)
36518,FDB036258,TG(20:0/i-17:0/i-19:0)
36519,FDB036259,TG(19:0/i-22:0/i-13:0)
36520,FDB036260,TG(i-19:0/i-21:0/18:0)
36521,FDB036261,TG(i-19:0/a-25:0/a-15:0)
36522,FDB036262,TG(i-20:0/i-14:0/i-12:0)
36523,FDB036263,TG(19:0/a-25:0/22:0)
36524,FDB036264,TG(i-20:0/8:0/i-22:0)
36525,FDB036265,TG(20:0/15:0/12:0)
36526,FDB036266,TG(i-20:0/13:0/19:0)
36527,FDB036267,TG(i-19:0/i-24:0/16:0)
36528,FDB036268,TG(20:0/i-19:0/i-20:0)
36529,FDB036269,TG(20:0/i-17:0/8:0)
36530,FDB036270,TG(i-20:0/a-13:0/8:0)
36531,FDB036271,TG(i-19:0/22:0/i-17:0)
36532,FDB036272,TG(i-20:0/14:0/19:0)
36533,FDB036273,TG(i-20:0/10:0/i-13:0)
36534,FDB036274,TG(i-19:0/i-19:0/i-24:0)
36535,FDB036275,TG(i-20:0/13:0/18:0)
36536,FDB036276,TG(20:0/i-16:0/8:0)
36537,FDB036277,TG(i-20:0/12:0/a-17:0)
36538,FDB036278,TG(i-20:0/a-13:0/i-19:0)
36539,FDB036279,TG(20:0/i-19:0/17:0)
36540,FDB036280,TG(19:0/a-21:0/i-15:0)
36541,FDB036281,TG(20:0/a-17:0/8:0)
36542,FDB036282,TG(i-19:0/i-22:0/22:0)
36543,FDB036283,TG(i-20:0/i-14:0/i-21:0)
36544,FDB036284,TG(19:0/i-24:0/i-21:0)
36545,FDB036285,TG(i-20:0/10:0/a-13:0)
36546,FDB036286,TG(i-20:0/a-15:0/13:0)
36547,FDB036287,TG(i-20:0/i-14:0/19:0)
36548,FDB036288,TG(19:0/a-25:0/a-25:0)
36549,FDB036289,TG(20:0/a-15:0/a-25:0)
36550,FDB036290,TG(20:0/i-18:0/16:0)
36551,FDB036291,TG(i-20:0/i-16:0/10:0)
36552,FDB036292,TG(i-20:0/10:0/i-24:0)
